text,publish_date,scraped_date,title,Companies,link
"SummaryCompaniesFour years after Khashoggi killing, prince's power undiminishedBiden follows European leaders returning to Saudi ArabiaPrince crushed dissent at home, pushed assertive policy abroadHas taken tough line with Iran, but resumed indirect talksJuly 15 (Reuters) - Saudi Arabia's powerful crown prince Mohammed bin Salman has emerged unbowed from the international outrage over the killing of journalist Jamal Khashoggi four years ago, as Western leaders who once tried to isolate him now seek his support.U.S. President Joe Biden, who has accused the prince of ordering Khashoggi's murder and said Saudi Arabia should be made a pariah, will visit the oil-producing kingdom on Friday hoping for a respite from soaring global petroleum prices.He follows in the footsteps of European leaders who condemned the 2018 killing of Khashoggi by a Saudi hit squad in Istanbul but accept they cannot ignore the global energy giant and its de facto ruler.Register now for FREE unlimited access to Reuters.comRegisterOnly 36 years old and nominally still waiting to inherit power from his elderly father King Salman, the prince has already stamped his mark on the kingdom and the Middle East.He has crushed dissent and sidelined rivals in an unrelenting push for control at home while pursuing a more forceful foreign policy in the region, taking steps which have delighted admirers, unsettled Riyadh's traditional allies and shocked human rights advocates.The killing of Khashoggi, an insider-turned-critic, was a particularly heavy blow to the prestige of the prince, known by his initials MbS. He has denied ordering the operation although he accepted ultimate responsibility ""as a leader"".The murder deterred some investors and dramatically undercut MbS's promotion of himself as a reformer pursuing new freedoms in the conservative kingdom and home of Islam's holiest sites.But faced with the reality of an assertive leader who could be running the Middle East's largest economy for several decades to come, his critics abroad appear to have backed down.""The whole attempt by the West post-Khashoggi to try to limit interaction with MbS was incrementally eroded, and Biden's visit will really put a bullet into that idea,"" said Ayham Kamel of consultancy Eurasia Group.""He is there to revive the Saudi-U.S. relationship which in the current geopolitical environment - because of the Ukraine war, because of China competition, because of energy issues and Saudi Arabia's regional influence - needs to be fixed.""Under the Crown Prince's watch far-reaching reforms, including the listing of state oil giant Saudi Aramco(2222.SE), have been accompanied by a crackdown on dissent and activism, detention of women's rights activists and a secretive purge of top royals and businessmen on corruption charges.At the same time, he pledged a tougher stance against the regional influence of sworn foe Iran and took the kingdom into a costly and unpopular war in Yemen.He won vocal support from former U.S. President Donald Trump, but after Biden pledged to take a harder line on Saudi Arabia the prince made overtures seen by diplomats as showing he was a valuable partner for regional stability.The moves included a deal to end a bitter row with Qatar that saw Riyadh and its allies boycott Doha, launching direct talks with Iran to contain tensions, and a truce in Yemen.But U.S. ties remain strained by Washington's restrictions on arms sales to the kingdom and indirect U.S.-Iran talks to revive the 2015 nuclear deal, without Gulf participation. Biden has also refused to deal directly with MbS as de facto ruler.""Simply, I do not care,” the crown prince said in a March 2022 interview with The Atlantic, when asked whether Biden misunderstood things about him.RESENTMENT WITHIN FAMILYMbS rose from near obscurity after his father ascended the throne in 2015. He marginalized senior members of the royal family after ousting an older cousin as crown prince in a 2017 palace coup, and consolidated control over Saudi security and intelligence agencies, stirring resentment within the family.Later that year, he arrested several royals and other prominent Saudis, holding them for months at Riyadh's Ritz-Carlton hotel in an anti-corruption campaign that caused shockwaves at home and abroad.On the economy, MbS announced sweeping changes aimed at developing new industries to create jobs for Saudis and introducing fiscal reforms.High profile social reforms included allowing cinemas and public entertainment and ending a ban on women driving.While he is popular among young Saudis and has supporters among many royals, some ruling family members resent Mohammed's grip on power and questioned his leadership after unprecedented attacks on Saudi oil plants in 2019, according to sources with ties to the royals and business elite.In March 2020, authorities detained his cousin, former crown prince Mohammed bin Nayef and the king's brother Prince Ahmed in a move sources with royal connections said aimed at ensuring a smooth succession.MbS has admirers in the region, with one Gulf source saying his ""bulldozer"" approach was needed to change Saudi Arabia.The cornerstone of the economic transformation was selling shares in Aramco(2222.SE). A listing on the domestic bourse went ahead in 2019 after several false starts, briefly hitting a $2 trillion valuation, but there was not enough investor appetite for a foreign offering.The prince has also reshaped Saudi foreign policy.The kingdom's assertiveness under MbS followed what some hawkish Saudi officials regarded as a decade of growing Iranian influence across the region and concerns that Washington under former President Barack Obama turned a blind eye to what they saw as pernicious expansion of Iranian activity in Arab nations.However, while Riyadh and Tehran cut diplomatic ties in 2016, they launched direct talks in 2021 aimed at reducing tensions at a time Gulf states voice doubt about the U.S. commitment to the region.Register now for FREE unlimited access to Reuters.comRegisterEditing by William MacleanOur Standards: The Thomson Reuters Trust Principles.",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Saudi Arabia's powerful prince unbowed by Western uproar,"[undiminishedBiden, Reuters, FREE, Riyadh, Islam, Eurasia Group, the Crown Prince's, Ritz-Carlton, FREE, The Thomson Reuters Trust Principles],[]",https://www.reuters.com/article/idUSL1N2YW0BQ
"LONDON, July 14 (Reuters) - Five candidates are left in the contest to replace Boris Johnson as British prime minister.  read more Below are some details on the contenders, who are listed in alphabetical order.KEMI BADENOCHBadenoch was elected to parliament for the first time in 2017. She has held junior ministerial jobs, including most recently minister for equalities, but has never served in Cabinet.Register now for FREE unlimited access to Reuters.comRegisterA former Conservative member of the London Assembly, she has also served as vice-chair of the Conservative Party. Badenoch, 42, supported leaving the European Union in the 2016 referendum.She says she believes in limited government ""focused on doing some things well, not lots of things badly"".She has said she wants tax cuts, but only if government spending also comes down, and has criticised net-zero emissions targets and restrictions on free speech.PENNY MORDAUNTThe former defence secretary was sacked by Johnson after she endorsed his rival, Jeremy Hunt, during the 2019 leadership contest.Mordaunt, 49, was a passionate supporter of leaving the EU and has said she will aim to deliver the benefits of Brexit and help Britain recover from economic shocks such as the pandemic.Currently a junior trade minister, Mordaunt called the COVID lockdown-breaking parties in government ""shameful"" and has said that if she is prime minister, leadership has to change to be less about the leader.RISHI SUNAKIn his campaign launch video, Sunak promised to confront the difficult economic backdrop with ""honesty, seriousness and determination"", rather than piling the burden onto future generations.  read more The 42-year-old became finance minister in early 2020 and was praised for a COVID economic rescue package, including a costly jobs retention programme that averted mass unemployment.But he later faced criticism for not giving enough cost-of-living support to households. Revelations this year about his wealthy wife's non-domiciled tax status, and a fine he received for breaking COVID lockdown rules, have damaged his standing.His tax-and-spend budget last year put Britain on course for its biggest tax burden since the 1950s, undermining his claims to favour lower taxes.Sunak voted to leave the EU in the 2016 referendum.LIZ TRUSSThe foreign secretary has been the darling of the Conservative Party's grassroots and has regularly topped polls of party members carried out by the website Conservative Home.Truss has a carefully cultivated public image and was photographed in a tank last year, echoing a famous 1986 photo of Thatcher.She spent the first two years of Johnson's premiership as international trade secretary and is now in charge of dealing with the EU over post-Brexit trade rules for Northern Ireland, where she has taken an increasingly tough line in negotiations.Truss, 46, initially campaigned against Brexit but after the 2016 referendum said she had changed her mind.TOM TUGENDHATThe chair of parliament's foreign affairs committee, and a former soldier who fought in Iraq and Afghanistan. However, he is relatively untested because he has never served in Cabinet.Tugendhat, 49, has been a regular critic of Johnson and would offer his party a clean break with previous governments.He says he is a low-tax Conservative who did not support the rise in National Insurance, and has said fuel tax is ""crippling"" for many people.He voted to remain in the EU.($1 = 0.7971 pound)Register now for FREE unlimited access to Reuters.comRegisterAdditional reporting by Alistair Smout
Editing by Angus MacSwan, David Evans, Jonathan Oatis and Andrew HeavensOur Standards: The Thomson Reuters Trust Principles.",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Factbox: Who might succeed Boris Johnson as Britain's prime minister,"[Reuters, Cabinet, FREE, the London Assembly, the Conservative Party, the European Union, PENNY, EU, Sunak, EU, the Conservative Party's, Conservative Home, EU, post-Brexit, TOM, parliament, Cabinet, National Insurance, FREE, Alistair Smout, The Thomson Reuters Trust Principles],[]",https://www.reuters.com/article/idUSKBN2ON0SZ
"

KUALA LUMPUR: Global initial public offering (IPO) saw its year-to-date (YTD) volumes fall 46 per cent year-on-year (y-o-y) to 630 IPOs, with proceeds shrinking 58 per cent y-o-y to US$95.4 billion (US$1=RM4.44), as heightened volatility caused by geopolitical tensions and macroeconomic factors, declining valuation and poor post-IPO share price performance led to the postponement of many IPOs. In a statement today, EY Initial Public Offering Services said for the second quarter of 2022 (Q2 2022), the global IPO market recorded 305 deals raising US$40.6 billion in proceeds, down 54 per cent and 65 per cent y-o-y, respectively. It said during the period under review, the energy sector had replaced the technology sector as the top IPO fundraiser, whereby among the top 10 largest IPOs by proceeds which raised US$40 billion, energy dominated three of the top four deals, replacing the technology sector.  ""The technology sector continued to lead by number, but the average IPO deal size came down to US$137 million from US$293 million, whereas energy has overtaken to lead by proceeds with average deal size increasing to US$680 million from US$191 million,"" it said. Regionally, EY said the IPO activity in the Americas region saw the sharpest decline (among all regions) in Q2 2022 versus Q2 2021, with deals decreasing 73 per cent y-o-y to 41 IPOs, and proceeds falling 95 per cent y-o-y to US$2.5 billion. However, it said compared with Q1 2022, the number of deals and proceeds in the region were up 14 per cent y-o-y and six per cent y-o-y, respectively. For the ASEAN region, it said YTD, the grouping registered a total of 54 IPOs raising US$2.4 billion, down two per cent y-o-y in the number of deals and 55 per cent y-o-y in proceeds. ""The notable decline in proceeds was due to a lack of mega IPOs (IPOs with proceeds equal to or greater than US$1 billion) YTD 2022, compared to three mega IPOs in YTD 2021 that raised US$3.9 billion,"" it said. It unveiled that the most active ASEAN exchanges were Indonesia (22 IPOs raising US$1.3 billion), Thailand (13 IPOs; US$300 million), and Philippines (seven IPOs; US$300 million), followed by Malaysia (six IPOs; US$500 million) and Singapore (six IPOs raising US$33 million). For Asia-Pacific, EY said the region finished the quarter with a 42 per cent y-o-y decline in proceeds and 37 per cent y-o-y decline in deals. ""The region saw 181 IPOs raising US$ 23.3 billion in proceeds during Q2 and 367 IPOs raising US$66.0 billion in proceeds YTD 2022. However, Asia-Pacific markets performed relatively better benefitting from the two largest global IPOs YTD,"" it said. On outlook for Q3 2022, EY believes that uncertainties and volatility are likely to remain, including geopolitical strains, macroeconomic factors, weak capital market performance, and the impact from the lingering pandemic on global travel and related sectors. Nonetheless, it noted that there were many mega IPOs postponed in the first half of 2022, which represents a healthy pipeline of deals that are likely to come to the market when the current uncertainties and volatility subside. It said the technology sector is also likely to continue as the leading sector in terms of the number of deals coming to the market.  ""However, with a greater focus on renewable sources of energy in the face of increasing oil prices, the energy sector is expected to continue to lead by proceeds from bigger deals,"" it said, adding that environmental, social, and governance (ESG)  will continue to be a sector-agnostic key theme for investors and IPO candidates. - Bernama
",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"
            Global IPO activity falls 46%, proceeds shrink 58% YTD
        ","[EY Initial Public Offering Services, EY, ASEAN, ASEAN, ESG],[]",https://www.thestar.com.my/business/business-news/2022/07/15/global-ipo-activity-falls-46-proceeds-shrink-58-ytd
" NEW YORK, July 15, 2022 (BUSINESS WIRE) --
 Bragar Eagel & Squire, P.C., a nationally recognized stockholder rights law firm, announces that a class action lawsuit has been filed against Molecular Partners AG (""Molecular Partners"" or the ""Company"") (NASDAQ: MOLN) in the United States District Court for the Southern District of New York on behalf of all persons and entities who purchased or otherwise acquired Molecular Partners securities between June 16, 2021 and April 26, 2022, both dates inclusive, or pursuant to the Company's June 16, 2021 IPO (the ""Class Period""). Investors have until September 12, 2022 to apply to the Court to be appointed as lead plaintiff in the lawsuit.
 Click here to participate in the action.
 Molecular Partners operates as a clinical-stage biopharmaceutical company that focuses on the discovery, development, and commercialization of therapeutic proteins. Leading up to and following the IPO, the Company repeatedly touted the clinical and commercial prospects of certain of its product candidates under development in collaboration with other companies.
 Among other product candidates, Molecular Partners is developing ensovibep as a treatment for COVID-19 in collaboration with Novartis AG (""Novartis""). One of the Company's most important development strategies for ensovibep includes securing Emergency Use Authorization (""EUA"") for ensovibep from the U.S. Food and Drug Administration (""FDA"").
 In addition, Molecular Partners is developing MP0310 (AMG 506) for the treatment of certain types of cancer in collaboration with Amgen Inc. (""Amgen""). The Company granted Amgen, among other licenses, the right to progress MP0310's development program into later stage development, including into combination trials, following Phase 1 data.
 On April 22, 2021, Molecular Partners filed a registration statement on Form F-1 with the U.S. Securities and Exchange Commission (""SEC"") in connection with the IPO, which, after several amendments, was declared effective by the SEC on June 15, 2021 (the ""Registration Statement"").
 On June 16, 2021, Molecular Partners filed a prospectus on Form 424B4 with the SEC in connection with the IPO, which incorporated and formed part of the Registration Statement (collectively, the ""Offering Documents"").
 Pursuant to the Offering Documents, Molecular Partners conducted the IPO, issuing 3 million of its ADSs to the public at the IPO price $21.25 per ADS, for proceeds to the Company of over $59 million, after underwriting discounts and commissions, and before expenses.
 On November 16, 2021, Molecular Partners disclosed that ""a planned futility analysis of ensovibep in [an] ongoing [Phase 3] clinical study . . . has not met the thresholds required to continue enrollment of adults with COVID-19 in the hospitalized setting.""
 On this news, Molecular Partners' ADS price fell $4.64 per ADS, or 31.37%, to close at $10.15 per ADS on November 16, 2021.
 On April 26, 2022, months after applying for EUA from the FDA for ensovibep, Novartis' Chief Executive Officer, Vas Narasimhan, disclosed that ""given the latest feedback . . . in our discussions with the [FDA], we would expect the agency to require a Phase 3 study before granting an EUA approval or a general approval"" for ensovibep, and that ""we need to make a kind of sober evaluation as to is it a doable study in light of the waning rates of COVID around the world[.]""
 On this news, Molecular Partners' ADS price fell $2.68 per ADS, or 16.17%, to close at $13.89 per ADS on April 26, 2022.
 Then, also on April 26, 2022, during after-market hours, Molecular Partners ""announced that Amgen . . . has informed the Company of their decision to return global rights of MP0310 to Molecular Partners following a strategic pipeline review.""
 On this news, Molecular Partners' ADS price fell $5.19 per ADS, or 37.37%, to close at $8.70 per ADS on April 27, 2022--a total decline of $7.87 per ADS, or 47.5%, over two consecutive trading days, and 59.06% below the $21.25 per ADS IPO price.
 As of the time the complaint was filed, the price of Molecular Partners' ADSs continued to trade below the $21.25 per ADS IPO price, damaging investors.
 The complaint alleges that the Offering Documents were negligently prepared and, as a result, contained untrue statements of material fact or omitted to state other facts necessary to make the statements made not misleading and were not prepared in accordance with the rules and regulations governing their preparation. Additionally, the complaint alleges that, throughout the Class Period, Defendants made materially false and misleading statements regarding the Company's business, operations, and prospects. Specifically, the Offering Documents and Defendants made false and/or misleading statements and/or failed to disclose that: (i) ensovibep was less effective at treating COVID-19 than Defendants had led investors to believe; (ii) accordingly, the FDA was reasonably likely to require an additional Phase 3 study of ensovibep before granting the drug EUA; (iii) waning global rates of COVID-19 significantly reduced the Company's chances of securing EUA for ensovibep; (iv) as a product candidate, MP0310 was less attractive to Amgen than Defendants had led investors to believe; (v) accordingly, there was a significant likelihood that Amgen would return global rights of MP0310 to Molecular Partners; (vi) as a result of all the foregoing, the clinical and commercial prospects of ensovibep and MP0310 were overstated; and (vii) as a result, the Offering Documents and Defendants' public statements throughout the Class Period were materially false and/or misleading and failed to state information required to be stated therein.
 If you purchased or otherwise acquired Molecular Partners shares and suffered a loss, are a long-term stockholder, have information, would like to learn more about these claims, or have any questions concerning this announcement or your rights or interests with respect to these matters, please contact Brandon Walker or Melissa Fortunato by email at investigations@bespc.com, telephone at (212) 355-4648, or by filling out this contact form. There is no cost or obligation to you.
 About Bragar Eagel & Squire, P.C.:
 Bragar Eagel & Squire, P.C. is a nationally recognized law firm with offices in New York, California, and South Carolina. The firm represents individual and institutional investors in commercial, securities, derivative, and other complex litigation in state and federal courts across the country. For more information about the firm, please visit www.bespc.com. Attorney advertising. Prior results do not guarantee similar outcomes.
 View source version on businesswire.com: https://www.businesswire.com/news/home/20220714005893/en/
 SOURCE: Bragar Eagel & Squire, P.C.
 <img alt="""" src=""https://cts.businesswire.com/ct/CT?id=bwnews&sty=20220714005893r1&sid=cmtx6&distro=nx&lang=en"" style=""width:0;height:0"" />
 COMTEX_410204941/1006/2022-07-14T21:00:00  Copyright Business Wire 2022
 ",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"MOLECULAR PARTNERS ALERT: Bragar Eagel & Squire, P.C. Announces that a Class Action Lawsuit Has Been Filed Against Molecular Partners AG and Encourages Investors to Contact the Firm","[BUSINESS WIRE, Molecular Partners AG, NASDAQ, Molecular Partners, Company, Court, Molecular Partners, Novartis AG, Company, the U.S. Food and Drug Administration, FDA, Molecular Partners, Amgen Inc., Amgen, Company, Amgen, MP0310, Molecular Partners, the U.S. Securities and Exchange Commission, SEC, SEC, Molecular Partners, SEC, the Registration Statement, the ""Offering Documents, the Offering Documents, Molecular Partners, ADS, Molecular Partners, Molecular Partners', ADS, ADS, EUA, FDA, Novartis, FDA, EUA, Molecular Partners', ADS, ADS, Molecular Partners, Amgen, Molecular Partners, Molecular Partners', ADS, ADS, ADS, ADS, Molecular Partners', ADS, the Offering Documents, Defendants, Company, the Offering Documents and Defendants, FDA, EUA, COVID-19, Company, Amgen than Defendants, Amgen, Molecular Partners, the Offering Documents, Defendants, Molecular Partners, investigations@bespc.com, Bragar Eagel & Squire, Bragar Eagel & Squire, P.C.
 <, alt=],[Bragar Eagel & Squire, P.C. Announces, Against Molecular Partners AG, Encourages Investors]",https://futures.tradingcharts.com/news/futures/MOLECULAR_PARTNERS_ALERT__Bragar_Eagel___Squire__P_C__Announces_that_a_Class_Action_Lawsuit_Has_Been_Filed_Against_Molecular_Partners_AG_and_Encourages_Investors_to_Contact_the_Firm_410204941.html
"<b>Pre</b>-Market Most Active for Jul 14, 2022 : TQQQ, SQQQ, TBPH, QQQ, ZI, GM, MOS, KO, GILD ...",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"<b>Pre</b>-Market Most Active for Jul 14, 2022 : TQQQ, SQQQ, TBPH, QQQ, ZI, GM, MOS, KO, GILD ...","[SQQQ, TBPH, QQQ, ZI, GM, MOS, KO, GILD],[SQQQ, TBPH, QQQ, ZI, GM, MOS, KO, GILD]",https://www.nasdaq.com/articles/pre-market-most-active-for-jul-14-2022-%253A-tqqq-sqqq-tbph-qqq-zi-gm-mos-ko-gild-kmi-mro-jpm
"ShopBack rolls out BNPL service in SG, Malaysia amid global refresh - Tech in Asia",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"ShopBack rolls out BNPL service in SG, Malaysia amid global refresh - Tech in Asia","[SG],[SG]",https://www.techinasia.com/shopback-rolls-bnpl-service-sg-malaysia-global-refresh
Sungeel HiTech <b>IPO</b> – The Highest Ever Bookbuilding Demand Ratio for a Korean <b>IPO</b>,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Sungeel HiTech <b>IPO</b> – The Highest Ever Bookbuilding Demand Ratio for a Korean <b>IPO</b>,"[],[]",https://www.smartkarma.com/home/daily-briefs/daily-brief-ecm-sungeel-hitech-ipo-the-highest-ever-bookbuilding-demand-ratio-for-a-korean-ipo-and-more/
S.Korea's Yoon says <b>pre</b>-emptive action needed against financial risks - Nasdaq,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,S.Korea's Yoon says <b>pre</b>-emptive action needed against financial risks - Nasdaq,"[S.Korea],[S.Korea]",https://www.nasdaq.com/articles/s.koreas-yoon-says-pre-emptive-action-needed-against-financial-risks
"Reporter: Ika Puspitasari | Editor: Herlina Kartika Dewi KONTAN.CO.ID - JAKARTA. Wheat flour producer PT Cerestar Indonesia Tbk (TRGU) immediately stepped on the gas for business expansion after holding an initial public offering (IPO). Cerestar Indonesia views that the wheat flour industry in Indonesia has great potential to develop, given the level of consumption per capita of wheat flour is still quite low. Moreover, Indonesia is the country with the largest population in ASEAN, so it has a very strong domestic market share to absorb wheat flour production. Mulyadi Chandra, Corporate Secretary and CFO of PT Cerestar Indonesia Tbk said, Cerestar Indonesia's business prospects in 2022 are also quite good and promising. Whether it's for wheat flour products or in animal feed products. Also Read: Initial Listing, Cerestar Indonesia Stock (TRGU) Mentok ARA According to him, one of the driving factors is the tendency of the current young generation, namely the age of 20-35 years, to start shifting and like food products from bread and noodles. ""For example, if we see that there are many bakeries and food made from processed noodles, especially in big cities,"" he told Kontan.co.id, Friday (15/7). In addition, Mulyadi explained, promising business prospects can also be seen in the feed ingredients business line or animal feed ingredients. He said that the product produced from processed wheat by his subsidiary, PT Harvestar Flour Mills (HFM), is one of the feed ingredients that has been marketed by the affiliated company PT Agristar Grain Indonesia (AGI) for a long time. Well, in the last year Cerestar Indonesia has also tried to market other feed ingredients products such as soybean meal, dried grain distillers with solubles (DDGS) which turned out to be quite encouraging. Thus, TRGU focuses on working on this market through its subsidiary Agristar Grain Industry. Therefore, overall TRGU management sees good prospects for business development. Cerestar Indonesia plans to leverage production capacity this year. Through its subsidiary PT Harvestar Flour Mills, Cerestar will add a capacity of 600 MT per day. Mulyadi added that currently the total production capacity through HFM is 1,600 MT per day, with utilization reaching 90%. Thus, TRGU's production capacity will reach 2,200 MT per day. In order to leverage sales performance, this issuer is also committed to maintaining the quality of its products. In addition, said Mulyadi, the company will also diversify products other than wheat flour. Now, TRGU is starting to process yellow soybeans for other food raw materials, such as tofu and tempeh. ""Through PT Agristar Grain Industry (AGY), we will build a warehouse and packing facility in Cilegon for feed ingredients products,"" he explained. Later, the warehouse will be built on an area of ​​5 hectares. In order to launch the business development, Cerestar Indonesia has pocketed fresh funds from the IPO worth Rp 315 billion. Also Read: TRGU, CHEM and ARKO Enter Public Offering Period, Here's Analyst's Calculations During the celebration, TRGU offered a maximum of 1.5 billion shares, or equivalent to 18.88% of the total paid-up capital of the Company after the IPO. In detail, about 46.67% of the proceeds from the IPO will be used to purchase new machines to increase the production capacity of HFM. Furthermore, approximately 33.33% will be used for the construction of AGY's warehouse and packing facilities located in Cilegon, and approximately 20.00% will be used for the purchase of land in the Gresik Industrial Estate as an additional HFM support facility. For information, currently TRGU has five brands of wheat flour products, namely Bakerstar, Falcon, Seagull, Dragonfly and Starfis. Mulyadi said that his party is still focused on filling the local market. Cerestar Indonesia sells its products to distributors Kabilinco Jaya, Agristar Grain Indonesia, and Dairyfood Internusa. TRGU also sells its products to the export market, but the portion is still small and there is no plan to expand the export market. Mulyadi said that the portion of export sales only contributed about 2% which was marketed to China and Timor Leste. While the rest are marketed domestically. TRGU Chart by TradingView . With these business development efforts, Mulyadi hopes that TRGU will be able to achieve performance growth this year. Unfortunately, he has not been able to convey the details of the 2022 performance target, in line with the current unstable world economy. This is due to the impact of the Russia-Ukraine crisis and the increase in the Fed's interest rates which also affected the rupiah exchange rate against the US dollar. ""However, we are still optimistic even though we are careful, at the end of the year we will be able to post a profit,"" he added. As of December 31, 2021, TRGU recorded sales of Rp 3.42 trillion, an increase of Rp. 2.68 trillion, equivalent to 361.36% compared to sales in August-December 31, 2020. The increase was mainly due to increased sales by local and subsidiary companies to related parties. namely to PT Kabulinco Jaya and PT Agristar Grain Indonesia. In line with that, Cerestar Indonesia's cost of goods sold also increased, so that last year it still recorded a net loss of Rp 15.54 billion. Next up: Corrected Gold Prices, Inflation and Recession Still Overshadowing Check other News and Articles on Google News DONATION, Get Free Voucher! Your support will increase our enthusiasm to provide quality and useful articles. As an expression of gratitude for your attention, there is a free voucher worth a donation that can be used for shopping at the KONTAN Store. SUPPORT CONTENT NEWS INDEX Tag PT Cerestar Indonesia Tbk (TRGU) Reporter: Ika Puspitasari Editor: Herlina Kartika Dewi",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"Completing IPO, Cerestar Indonesia (TRGU) Boosts Business Expansion","[ASEAN, HFM, AGI, TRGU, Agristar Grain Industry, TRGU, HFM, TRGU, TRGU, ARKO Enter Public Offering Period, Analyst's Calculations, TRGU, Company, HFM, AGY, Cilegon, HFM, TRGU, Bakerstar, Falcon, Dragonfly, Agristar Grain Indonesia, TRGU, TRGU Chart, TRGU, Fed, TRGU],[]",https://investasi.kontan.co.id/news/rampung-ipo-cerestar-indonesia-trgu-genjot-ekspansi-bisnis
"EF Hutton is the sole bookrunner on the deal. Relevant Profile: VACXU. <b>IPO</b> Pro - ""The Ultimate ...",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Consumer tech and media-focused SPAC Vistas Acquisition Company II files for a $200 million <b>IPO</b>,"[EF Hutton, VACXU],[SPAC Vistas Acquisition Company II]",https://www.renaissancecapital.com/IPO-Center/News/93661/Consumer-tech-and-media-focused-SPAC-Vistas-Acquisition-Company-II-files-fo
Mortgage upstart Better's plan to <b>go public</b> via a SPAC merger faces new challenges as banks that were advising the companies resign their roles.,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"SEC is investigating Better as Barclays, Citigroup resign as deal advisers - Inman News","[Better, public</b, SPAC],[SEC, Better as Barclays, Citigroup]",https://www.inman.com/2022/07/14/sec-is-investigating-better-as-barclays-citigroup-cut-ties/
<b>Traders</b> will be concentrating on even more bank earnings on Friday including results from Citigroup and Wells Fargo.,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Friday's <b>trading</b>: 5 things to know | Fox Business,"[Citigroup, Wells Fargo],[Fox Business]",https://www.foxbusiness.com/markets/fridays-trading-5-things-to-know
For the majority of the off-season there's been chatter from a certain segment of the football talking people that the Houston Texans should <b>trade</b> ...,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Houston Texans <b>Trade</b> for Jimmy Garoppolo? - Battle Red Blog,"[],[]",https://www.battleredblog.com/2022/7/14/23215173/nfl-houston-texans-jimmy-garoppolo-san-francisco-49ers-davis-mills-rebuild-tyrod-taylor
"Day <b>trading</b> guide for Friday: The short term trend of Nifty continues to be negative, say stock market experts.",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Day <b>trading</b> guide for Friday: 4 stocks to buy or sell today — 15th July | Mint,"[Nifty],[]",https://www.livemint.com/market/stock-market-news/day-trading-guide-for-friday-4-stocks-to-buy-or-sell-today-15th-july-11657847260297.html
"Crypto may not care as much about the Fed, but the stock market does, and where equities go, Bitcoin follows,” Michael Safai, Dexterity Capital ...",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Bitcoin price more likely to hit $10k than $30k: <b>trading</b> firm partner | Fortune,"[Fed],[]",https://fortune.com/2022/07/14/bitcoin-btc-crypprice-prediction-analysts/
"Former Dallas Cowboys scout can see Jerry Jones <b>trading</b> for Deebo Samuel, but would it be a wise move? CeeDee Lamb is the 'Boys No.",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Former Dallas Cowboy scout sees Deebo Samuel <b>trade</b> - Deadspin,"[],[]",https://deadspin.com/former-dallas-cowboys-scout-can-see-jerry-jones-trading-1849179679
"After <b>trading</b> All-NBA center Rudy Gobert, the Utah Jazz might turn to the Pacers to acquire a new starting center this offseason.",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Why Myles Turner is the perfect <b>trade</b> candidate for the Utah Jazz - The J-Notes,"[the Utah Jazz],[the Utah Jazz - The J-Notes]",https://thejnotes.com/2022/07/14/why-myles-turner-is-the-perfect-trade-candidate-for-the-utah-jazz/
"If you are on our £9.99 a month Investor plan, we give you a free <b>trade</b> every month. Additional US <b>trades</b> usually cost £7.99. Frequent <b>traders</b> can get ...",15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,International investing & share dealing - Interactive Investor,"[],[]",https://www.ii.co.uk/investing-with-ii/international-investing
Wade had spent his entire career with the Yankees prior to being <b>traded</b> to the Angels last November.,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,Yankees reacquire Tyler Wade in <b>trade</b> with Angels to pad infield depth - CBSSports.com,"[Yankees, Angels],[Yankees, Angels]",https://www.cbssports.com/mlb/news/yankees-reacquire-tyler-wade-in-trade-with-angels-to-pad-infield-depth/
Former Vice Chair Richard Clarida came under investigation after <b>trades</b> he made in February 2020 drew scrutiny.,15/Jul/2022 00:00:00,15/Jul/2022 18:32:40,"Powell, Clarida cleared by Fed watchdog of wrongdoing in <b>trading</b> activity - POLITICO","[],[Fed]",https://www.politico.com/news/2022/07/14/powell-clarida-cleared-by-fed-watchdog-00045915
